COUNTRY_REGION,CONTINENTEXP,ISO3166_1,CASES_WEEKLY,DEATHS_WEEKLY,DATE,PEOPLE_FULLY_VACCINATED_WEEKLY,PEOPLE_VACCINATED_WEEKLY,WEEKLY_VACCINATIONS,DEATHS_PER_1000CASES_RATIO,WEEKLY_VAC_X1000,PEOPLE_FULLY_VAC_WEEKLY_PER1000,PEOPLE_VAC_WEEKLY_PER1000,CASES_WEEKLY_X1000
Cyprus,Europe,CY,1788.0,1.0,2022-08-29,,,294.0,0.6,0.3,,,1.788
Cyprus,Europe,CY,1915.0,4.0,2022-09-05,,,294.0,2.1,0.3,,,1.915
Cyprus,Europe,CY,2585.0,7.0,2022-09-12,,,294.0,2.7,0.3,,,2.585
Cyprus,Europe,CY,2851.0,3.0,2022-09-19,,,294.0,1.1,0.3,,,2.851
Cyprus,Europe,CY,2602.0,2.0,2022-09-26,645735.0,669939.0,279.0,0.8,0.3,645.7,669.9,2.602
Cyprus,Europe,CY,2712.0,8.0,2022-10-03,,,246.0,2.9,0.2,,,2.712
Cyprus,Europe,CY,2787.0,6.0,2022-10-10,,,245.0,2.2,0.2,,,2.787
Cyprus,Europe,CY,2629.0,4.0,2022-10-17,,,245.0,1.5,0.2,,,2.629
Cyprus,Europe,CY,2731.0,6.0,2022-10-24,,,245.0,2.2,0.2,,,2.731
Cyprus,Europe,CY,3750.0,8.0,2022-10-31,,,245.0,2.1,0.2,,,3.75
Cyprus,Europe,CY,3446.0,9.0,2022-11-07,,,245.0,2.6,0.2,,,3.446
Cyprus,Europe,CY,3751.0,12.0,2022-11-14,,,245.0,3.2,0.2,,,3.751
Cyprus,Europe,CY,4061.0,9.0,2022-11-21,,,245.0,2.2,0.2,,,4.061
Cyprus,Europe,CY,3539.0,3.0,2022-12-05,,,245.0,0.8,0.2,,,3.539
Cyprus,Europe,CY,3229.0,4.0,2022-12-12,,,245.0,1.2,0.2,,,3.229
Cyprus,Europe,CY,2649.0,5.0,2022-12-19,646021.0,670969.0,220.0,1.9,0.2,646.0,671.0,2.649
Cyprus,Europe,CY,2756.0,2.0,2022-12-26,,,127.0,0.7,0.1,,,2.756
Cyprus,Europe,CY,3320.0,5.0,2023-01-02,,,119.0,1.5,0.1,,,3.32
Cyprus,Europe,CY,3206.0,8.0,2023-01-09,,,119.0,2.5,0.1,,,3.206
Cyprus,Europe,CY,2287.0,10.0,2023-01-16,,,119.0,4.4,0.1,,,2.287
Cyprus,Europe,CY,1685.0,7.0,2023-01-23,,,119.0,4.2,0.1,,,1.685
Cyprus,Europe,CY,1389.0,1.0,2023-01-30,,,119.0,0.7,0.1,,,1.389
Cyprus,Europe,CY,1273.0,3.0,2023-02-06,,,119.0,2.4,0.1,,,1.273
Cyprus,Europe,CY,1621.0,4.0,2023-02-13,,,119.0,2.5,0.1,,,1.621
Cyprus,Europe,CY,2085.0,4.0,2023-02-20,646142.0,671193.0,51.0,1.9,0.1,646.1,671.2,2.085
Cyprus,Europe,CY,1659.0,25.0,2021-01-11,,,2982.0,15.1,3.0,,,1.659
Cyprus,Europe,CY,989.0,28.0,2021-01-18,,,8898.0,28.3,8.9,,,0.989
Cyprus,Europe,CY,800.0,15.0,2021-01-25,,,10543.0,18.8,10.5,,,0.8
Cyprus,Europe,CY,694.0,15.0,2021-02-08,,,9821.0,21.6,9.8,,,0.694
Cyprus,Europe,CY,709.0,9.0,2021-02-15,,,9821.0,12.7,9.8,,,0.709
Cyprus,Europe,CY,1228.0,7.0,2021-02-22,,,9821.0,5.7,9.8,,,1.228
Cyprus,Europe,CY,1834.0,3.0,2021-03-01,,,9821.0,1.6,9.8,,,1.834
Cyprus,Europe,CY,2629.0,7.0,2021-03-08,,,9821.0,2.7,9.8,,,2.629
Cyprus,Europe,CY,2520.0,5.0,2021-03-15,,,9821.0,2.0,9.8,,,2.52
Croatia,Europe,HR,5534.0,0.0,2021-08-23,9590566.0,10271930.0,44697.0,0.0,44.7,9590.6,10271.9,5.534
Croatia,Europe,HR,27029.0,164.0,2021-11-22,13424444.0,15106358.0,127073.0,6.1,127.1,13424.4,15106.4,27.029
Croatia,Europe,HR,9508.0,2.0,2022-08-01,4493213.0,11582769.0,1154.0,0.2,1.2,4493.2,11582.8,9.508
Croatia,Europe,HR,5740.0,12.0,2022-10-17,11246278.0,11595618.0,7178.0,2.1,7.2,11246.3,11595.6,5.74
Croatia,Europe,HR,2644.0,14.0,2023-09-11,,,21.0,5.3,0.0,,,2.644
Cyprus,Europe,CY,1106.0,1.0,2021-06-21,640323.0,905885.0,40096.0,0.9,40.1,640.3,905.9,1.106
Cyprus,Europe,CY,33898.0,22.0,2022-01-03,616931.0,650349.0,23841.0,0.6,23.8,616.9,650.3,33.898
Cyprus,Europe,CY,18254.0,27.0,2022-04-04,,,260.0,1.5,0.3,,,18.254
Cyprus,Europe,CY,2264.0,5.0,2022-06-06,,,672.0,2.2,0.7,,,2.264
Cyprus,Europe,CY,3292.0,2.0,2021-06-28,1079108.0,1395901.0,43351.0,0.6,43.4,1079.1,1395.9,3.292
Cyprus,Europe,CY,16399.0,31.0,2022-01-24,1878760.0,1975256.0,23924.0,1.9,23.9,1878.8,1975.3,16.399
Cyprus,Europe,CY,4889.0,15.0,2022-04-18,,,2108.0,3.1,2.1,,,4.889
Cyprus,Europe,CY,2068.0,15.0,2022-08-15,645552.0,669347.0,349.0,7.3,0.3,645.6,669.3,2.068
Cyprus,Europe,CY,1979.0,11.0,2022-08-22,,,304.0,5.6,0.3,,,1.979
Cyprus,Europe,CY,4033.0,12.0,2022-11-28,,,245.0,3.0,0.2,,,4.033
Cyprus,Europe,CY,817.0,24.0,2021-02-01,,,9821.0,29.4,9.8,,,0.817
Cyprus,Europe,CY,2358.0,11.0,2021-03-22,44083.0,53886.0,8918.0,4.7,8.9,44.1,53.9,2.358
Cyprus,Europe,CY,2967.0,18.0,2021-03-29,,,3353.0,6.1,3.4,,,2.967
Cyprus,Europe,CY,3785.0,20.0,2021-04-05,,,2450.0,5.3,2.5,,,3.785
Cyprus,Europe,CY,4446.0,21.0,2021-04-12,48462.0,56516.0,2634.0,4.7,2.6,48.5,56.5,4.446
Cyprus,Europe,CY,6025.0,14.0,2021-04-19,97401.0,119454.0,3574.0,2.3,3.6,97.4,119.5,6.025
Cyprus,Europe,CY,4574.0,20.0,2021-04-26,,,5345.0,4.4,5.3,,,4.574
Cyprus,Europe,CY,2918.0,25.0,2021-05-03,50760.0,71081.0,5698.0,8.6,5.7,50.8,71.1,2.918
Cyprus,Europe,CY,1660.0,16.0,2021-05-10,153249.0,217164.0,3727.0,9.6,3.7,153.2,217.2,1.66
Cyprus,Europe,CY,945.0,11.0,2021-05-17,154982.0,221686.0,1904.0,11.6,1.9,155.0,221.7,0.945
Cyprus,Europe,CY,529.0,12.0,2021-05-24,159465.0,224699.0,4906.0,22.7,4.9,159.5,224.7,0.529
Cyprus,Europe,CY,411.0,9.0,2021-05-31,,,13764.0,21.9,13.8,,,0.411
Cyprus,Europe,CY,408.0,12.0,2021-06-07,,,14686.0,29.4,14.7,,,0.408
Cyprus,Europe,CY,474.0,3.0,2021-06-14,,,14686.0,6.3,14.7,,,0.474
Cyprus,Europe,CY,1106.0,1.0,2021-06-21,85859.0,108923.0,14686.0,0.9,14.7,85.9,108.9,1.106
Cyprus,Europe,CY,3292.0,2.0,2021-06-28,,,15116.0,0.6,15.1,,,3.292
Cyprus,Europe,CY,6651.0,4.0,2021-07-05,,,15442.0,0.6,15.4,,,6.651
Cyprus,Europe,CY,8193.0,11.0,2021-07-12,,,15442.0,1.3,15.4,,,8.193
Cyprus,Europe,CY,7307.0,23.0,2021-07-19,,,15442.0,3.1,15.4,,,7.307
Cyprus,Europe,CY,5379.0,31.0,2021-07-26,,,15442.0,5.8,15.4,,,5.379
Cyprus,Europe,CY,3449.0,22.0,2021-08-02,,,15442.0,6.4,15.4,,,3.449
Cyprus,Europe,CY,2972.0,29.0,2021-08-09,142493.0,160361.0,15442.0,9.8,15.4,142.5,160.4,2.972
Cyprus,Europe,CY,2218.0,28.0,2021-08-16,,,24555.0,12.6,24.6,,,2.218
Cyprus,Europe,CY,1801.0,26.0,2021-08-23,,,31395.0,14.4,31.4,,,1.801
Cyprus,Europe,CY,1526.0,16.0,2021-08-30,,,31395.0,10.5,31.4,,,1.526
Cyprus,Europe,CY,1066.0,19.0,2021-09-06,,,31395.0,17.8,31.4,,,1.066
Cyprus,Europe,CY,876.0,12.0,2021-09-13,,,31395.0,13.7,31.4,,,0.876
Cyprus,Europe,CY,702.0,4.0,2021-09-20,223142.0,227155.0,31395.0,5.7,31.4,223.1,227.2,0.702
Cyprus,Europe,CY,634.0,6.0,2021-09-27,,,21895.0,9.5,21.9,,,0.634
Cyprus,Europe,CY,720.0,8.0,2021-10-04,,,14770.0,11.1,14.8,,,0.72
Cyprus,Europe,CY,885.0,4.0,2021-10-11,,,14770.0,4.5,14.8,,,0.885
Cyprus,Europe,CY,941.0,6.0,2021-10-18,258587.0,275175.0,14196.0,6.4,14.2,258.6,275.2,0.941
Cyprus,Europe,CY,996.0,7.0,2021-10-25,261431.0,276296.0,7299.0,7.0,7.3,261.4,276.3,0.996
Cyprus,Europe,CY,1413.0,2.0,2021-11-01,263291.0,276487.0,5513.0,1.4,5.5,263.3,276.5,1.413
Cyprus,Europe,CY,1617.0,2.0,2021-11-08,265245.0,277641.0,7000.0,1.2,7.0,265.2,277.6,1.617
Cyprus,Europe,CY,2396.0,2.0,2021-11-15,268242.0,279313.0,12363.0,0.8,12.4,268.2,279.3,2.396
Cyprus,Europe,CY,2921.0,3.0,2021-11-22,275988.0,284357.0,33512.0,1.0,33.5,276.0,284.4,2.921
Cyprus,Europe,CY,3571.0,9.0,2021-11-29,,,12236.0,2.5,12.2,,,3.571
Cyprus,Europe,CY,3847.0,8.0,2021-12-06,,,4585.0,2.1,4.6,,,3.847
Cyprus,Europe,CY,4166.0,14.0,2021-12-13,,,4585.0,3.4,4.6,,,4.166
Cyprus,Europe,CY,5156.0,13.0,2021-12-20,,,4585.0,2.5,4.6,,,5.156
Cyprus,Europe,CY,16653.0,14.0,2021-12-27,,,4585.0,0.8,4.6,,,16.653
Cyprus,Europe,CY,33898.0,22.0,2022-01-03,,,4585.0,0.6,4.6,,,33.898
Cyprus,Europe,CY,21086.0,23.0,2022-01-10,,,4585.0,1.1,4.6,,,21.086
Cyprus,Europe,CY,14898.0,34.0,2022-01-17,,,4585.0,2.3,4.6,,,14.898
Cyprus,Europe,CY,16399.0,31.0,2022-01-24,,,4585.0,1.9,4.6,,,16.399
Cyprus,Europe,CY,19532.0,19.0,2022-01-31,,,4585.0,1.0,4.6,,,19.532
Cyprus,Europe,CY,17952.0,37.0,2022-02-07,,,4585.0,2.1,4.6,,,17.952
Cyprus,Europe,CY,15847.0,34.0,2022-02-14,,,4585.0,2.1,4.6,,,15.847
Cyprus,Europe,CY,13681.0,32.0,2022-02-21,,,4585.0,2.3,4.6,,,13.681
Cyprus,Europe,CY,13289.0,24.0,2022-02-28,,,4585.0,1.8,4.6,,,13.289
Cyprus,Europe,CY,18866.0,27.0,2022-03-07,,,4585.0,1.4,4.6,,,18.866
Cyprus,Europe,CY,23838.0,7.0,2022-03-14,,,4585.0,0.3,4.6,,,23.838
Cyprus,Europe,CY,31379.0,23.0,2022-03-21,,,4585.0,0.7,4.6,,,31.379
Cyprus,Europe,CY,30537.0,29.0,2022-03-28,,,4585.0,0.9,4.6,,,30.537
Cyprus,Europe,CY,18254.0,27.0,2022-04-04,,,4585.0,1.5,4.6,,,18.254
Cyprus,Europe,CY,9054.0,31.0,2022-04-11,,,4585.0,3.4,4.6,,,9.054
Cyprus,Europe,CY,4889.0,15.0,2022-04-18,,,4585.0,3.1,4.6,,,4.889
Cyprus,Europe,CY,3659.0,22.0,2022-04-25,,,4585.0,6.0,4.6,,,3.659
Cyprus,Europe,CY,2619.0,10.0,2022-05-02,,,4585.0,3.8,4.6,,,2.619
Cyprus,Europe,CY,2131.0,12.0,2022-05-09,,,4585.0,5.6,4.6,,,2.131
Cyprus,Europe,CY,1837.0,11.0,2022-05-16,,,4585.0,6.0,4.6,,,1.837
Cyprus,Europe,CY,1644.0,5.0,2022-05-23,,,4585.0,3.0,4.6,,,1.644
Cyprus,Europe,CY,1736.0,9.0,2022-05-30,,,4585.0,5.2,4.6,,,1.736
Cyprus,Europe,CY,2264.0,5.0,2022-06-06,,,4585.0,2.2,4.6,,,2.264
Cyprus,Europe,CY,4266.0,3.0,2022-06-13,,,4585.0,0.7,4.6,,,4.266
Cyprus,Europe,CY,7884.0,7.0,2022-06-20,,,4585.0,0.9,4.6,,,7.884
Cyprus,Europe,CY,11779.0,4.0,2022-06-27,,,4585.0,0.3,4.6,,,11.779
Cyprus,Europe,CY,15093.0,9.0,2022-07-04,,,4585.0,0.6,4.6,,,15.093
Cyprus,Europe,CY,13509.0,13.0,2022-07-11,,,4585.0,1.0,4.6,,,13.509
Cyprus,Europe,CY,8581.0,15.0,2022-07-18,,,4585.0,1.7,4.6,,,8.581
Cyprus,Europe,CY,5938.0,13.0,2022-07-25,,,4585.0,2.2,4.6,,,5.938
Cyprus,Europe,CY,4825.0,6.0,2022-08-01,,,4585.0,1.2,4.6,,,4.825
Cyprus,Europe,CY,2905.0,11.0,2022-08-08,,,4585.0,3.8,4.6,,,2.905
Cyprus,Europe,CY,2068.0,15.0,2022-08-15,,,4585.0,7.3,4.6,,,2.068
Cyprus,Europe,CY,1979.0,11.0,2022-08-22,,,4585.0,5.6,4.6,,,1.979
Cyprus,Europe,CY,1788.0,1.0,2022-08-29,,,4585.0,0.6,4.6,,,1.788
Cyprus,Europe,CY,1915.0,4.0,2022-09-05,,,4585.0,2.1,4.6,,,1.915
Cyprus,Europe,CY,2585.0,7.0,2022-09-12,,,4585.0,2.7,4.6,,,2.585
Cyprus,Europe,CY,2851.0,3.0,2022-09-19,,,4585.0,1.1,4.6,,,2.851
Cyprus,Europe,CY,2602.0,2.0,2022-09-26,,,4585.0,0.8,4.6,,,2.602
Cyprus,Europe,CY,2712.0,8.0,2022-10-03,,,4585.0,2.9,4.6,,,2.712
Cyprus,Europe,CY,2787.0,6.0,2022-10-10,,,4585.0,2.2,4.6,,,2.787
Cyprus,Europe,CY,2629.0,4.0,2022-10-17,,,4585.0,1.5,4.6,,,2.629
Cyprus,Europe,CY,2731.0,6.0,2022-10-24,,,4585.0,2.2,4.6,,,2.731
Cyprus,Europe,CY,3750.0,8.0,2022-10-31,,,4585.0,2.1,4.6,,,3.75
Cyprus,Europe,CY,3446.0,9.0,2022-11-07,,,4585.0,2.6,4.6,,,3.446
Cyprus,Europe,CY,3751.0,12.0,2022-11-14,,,4585.0,3.2,4.6,,,3.751
Cyprus,Europe,CY,4061.0,9.0,2022-11-21,,,4585.0,2.2,4.6,,,4.061
Cyprus,Europe,CY,4033.0,12.0,2022-11-28,,301673.0,4585.0,3.0,4.6,,301.7,4.033
Cyprus,Europe,CY,3539.0,3.0,2022-12-05,313067.0,,,0.8,,313.1,,3.539
Czechia,Europe,CZ,46543.0,767.0,2020-12-21,,1287.0,,16.5,,,1.3,46.543
Czechia,Europe,CZ,46905.0,771.0,2020-12-28,8.0,73048.0,16995.0,16.4,17.0,0.0,73.0,46.905
Czechia,Europe,CZ,72541.0,987.0,2021-01-04,39.0,249948.0,25276.0,13.6,25.3,0.0,249.9,72.541
Czechia,Europe,CZ,90140.0,1230.0,2021-01-04,39.0,249948.0,25276.0,13.6,25.3,0.0,249.9,90.14
Czechia,Europe,CZ,57168.0,1164.0,2021-01-11,756.0,680634.0,61629.0,20.4,61.6,0.8,680.6,57.168
Czechia,Europe,CZ,48884.0,1041.0,2021-01-18,59775.0,1202801.0,83027.0,21.3,83.0,59.8,1202.8,48.884
Czechia,Europe,CZ,48123.0,978.0,2021-01-25,205673.0,1604178.0,78183.0,20.3,78.2,205.7,1604.2,48.123
Czechia,Europe,CZ,50707.0,920.0,2021-02-01,544497.0,1800266.0,76417.0,18.1,76.4,544.5,1800.3,50.707
Czechia,Europe,CZ,54291.0,948.0,2021-02-08,1018869.0,1996064.0,95741.0,17.5,95.7,1018.9,1996.1,54.291
Czechia,Europe,CZ,67166.0,1091.0,2021-02-15,1407164.0,2308132.0,100051.0,16.2,100.1,1407.2,2308.1,67.166
Czechia,Europe,CZ,83968.0,1208.0,2021-02-22,1652789.0,2784110.0,103086.0,14.4,103.1,1652.8,2784.1,83.968
Czechia,Europe,CZ,86574.0,1419.0,2021-03-01,1821440.0,3682815.0,152476.0,16.4,152.5,1821.4,3682.8,86.574
Czechia,Europe,CZ,78369.0,1547.0,2021-03-08,2048913.0,5091010.0,233647.0,19.7,233.6,2048.9,5091.0,78.369
Czechia,Europe,CZ,66113.0,1423.0,2021-03-15,2414999.0,6569163.0,263446.0,21.5,263.4,2415.0,6569.2,66.113
Czechia,Europe,CZ,50392.0,1204.0,2021-03-22,2941551.0,7723541.0,240110.0,23.9,240.1,2941.6,7723.5,50.392
Czechia,Europe,CZ,37718.0,1037.0,2021-03-29,3769408.0,8589021.0,241869.0,27.5,241.9,3769.4,8589.0,37.718
Czechia,Europe,CZ,27927.0,794.0,2021-04-05,4693331.0,9344831.0,239867.0,28.4,239.9,4693.3,9344.8,27.927
Czechia,Europe,CZ,22025.0,572.0,2021-04-12,5789308.0,10870426.0,374435.0,26.0,374.4,5789.3,10870.4,22.025
Czechia,Europe,CZ,17822.0,420.0,2021-04-19,6520060.0,12687727.0,363889.0,23.6,363.9,6520.1,12687.7,17.822
Czechia,Europe,CZ,14740.0,341.0,2021-04-26,7014685.0,14807581.0,369390.0,23.1,369.4,7014.7,14807.6,14.74
Czechia,Europe,CZ,11102.0,262.0,2021-05-03,7384859.0,17502676.0,429850.0,23.6,429.9,7384.9,17502.7,11.102
Czechia,Europe,CZ,7847.0,168.0,2021-05-10,7716678.0,20588963.0,479708.0,21.4,479.7,7716.7,20589.0,7.847
Czechia,Europe,CZ,5164.0,108.0,2021-05-17,8246659.0,23632582.0,504230.0,20.9,504.2,8246.7,23632.6,5.164
Czechia,Europe,CZ,3316.0,58.0,2021-05-24,9608599.0,26151077.0,545860.0,17.5,545.9,9608.6,26151.1,3.316
Czechia,Europe,CZ,2440.0,39.0,2021-05-31,11581533.0,28628164.0,624070.0,16.0,624.1,11581.5,28628.2,2.44
Czechia,Europe,CZ,1485.0,27.0,2021-06-07,13930847.0,31159265.0,681478.0,18.2,681.5,13930.8,31159.3,1.485
Czechia,Europe,CZ,994.0,14.0,2021-06-14,16825364.0,33146295.0,684414.0,14.1,684.4,16825.4,33146.3,0.994
Czechia,Europe,CZ,731.0,11.0,2021-06-21,20101135.0,34621153.0,669558.0,15.0,669.6,20101.1,34621.2,0.731
Czechia,Europe,CZ,1073.0,7.0,2021-06-28,23578049.0,35805762.0,658151.0,6.5,658.2,23578.0,35805.8,1.073
Czechia,Europe,CZ,1443.0,3.0,2021-07-05,26059104.0,36582809.0,460923.0,2.1,460.9,26059.1,36582.8,1.443
Czechia,Europe,CZ,1658.0,3.0,2021-07-12,28848367.0,37636698.0,540354.0,1.8,540.4,28848.4,37636.7,1.658
Czechia,Europe,CZ,1422.0,3.0,2021-07-19,31530476.0,38599525.0,507930.0,2.1,507.9,31530.5,38599.5,1.422
Czechia,Europe,CZ,1245.0,4.0,2021-07-26,33593593.0,39493469.0,404319.0,3.2,404.3,33593.6,39493.5,1.245
Czechia,Europe,CZ,1247.0,4.0,2021-08-02,35244555.0,40249916.0,325854.0,3.2,325.9,35244.6,40249.9,1.247
Czechia,Europe,CZ,1325.0,5.0,2021-08-09,36908254.0,40774397.0,297848.0,3.8,297.8,36908.3,40774.4,1.325
Czechia,Europe,CZ,1358.0,10.0,2021-08-16,38331710.0,41172995.0,247733.0,7.4,247.7,38331.7,41173.0,1.358
Czechia,Europe,CZ,1363.0,8.0,2021-08-23,39669671.0,41554339.0,232575.0,5.9,232.6,39669.7,41554.3,1.363
Czechia,Europe,CZ,1801.0,2.0,2021-08-30,40465665.0,41875040.0,149134.0,1.1,149.1,40465.7,41875.0,1.801
Czechia,Europe,CZ,2672.0,8.0,2021-09-06,40941441.0,42129730.0,95532.0,3.0,95.5,40941.4,42129.7,2.672
Czechia,Europe,CZ,3154.0,16.0,2021-09-13,41313626.0,42355183.0,76939.0,5.1,76.9,41313.6,42355.2,3.154
Czechia,Europe,CZ,3405.0,13.0,2021-09-20,41617953.0,42543639.0,64893.0,3.8,64.9,41618.0,42543.6,3.405
Czechia,Europe,CZ,4588.0,15.0,2021-09-27,41860401.0,42688899.0,53601.0,3.3,53.6,41860.4,42688.9,4.588
Czechia,Europe,CZ,6169.0,26.0,2021-10-04,42085304.0,42826968.0,57017.0,4.2,57.0,42085.3,42827.0,6.169
Czechia,Europe,CZ,9866.0,54.0,2021-10-11,42275314.0,42968951.0,60901.0,5.5,60.9,42275.3,42969.0,9.866
Czechia,Europe,CZ,22090.0,89.0,2021-10-18,42453460.0,43173816.0,100998.0,4.0,101.0,42453.5,43173.8,22.09
Czechia,Europe,CZ,35293.0,166.0,2021-10-25,42685578.0,43575625.0,171567.0,4.7,171.6,42685.6,43575.6,35.293
Czechia,Europe,CZ,54967.0,308.0,2021-11-01,42984437.0,44174011.0,230735.0,5.6,230.7,42984.4,44174.0,54.967
Czechia,Europe,CZ,78996.0,464.0,2021-11-08,43326342.0,44844192.0,268704.0,5.9,268.7,43326.3,44844.2,78.996
Czechia,Europe,CZ,110415.0,693.0,2021-11-15,43740968.0,45473813.0,247818.0,6.3,247.8,43741.0,45473.8,110.415
Czechia,Europe,CZ,132098.0,772.0,2021-11-22,44300517.0,46238446.0,307572.0,5.8,307.6,44300.5,46238.4,132.098
Czechia,Europe,CZ,117477.0,839.0,2021-11-29,44846427.0,46830733.0,419762.0,7.1,419.8,44846.4,46830.7,117.477
Czechia,Europe,CZ,93758.0,813.0,2021-12-06,45318714.0,47162962.0,524886.0,8.7,524.9,45318.7,47163.0,93.758
Czechia,Europe,CZ,70422.0,721.0,2021-12-13,45873300.0,47425132.0,519606.0,10.2,519.6,45873.3,47425.1,70.422
Czechia,Europe,CZ,41980.0,541.0,2021-12-20,46329097.0,47639582.0,416030.0,12.9,416.0,46329.1,47639.6,41.98
Czechia,Europe,CZ,37296.0,415.0,2021-12-27,46568249.0,47765193.0,261668.0,11.1,261.7,46568.2,47765.2,37.296
Czechia,Europe,CZ,50784.0,332.0,2022-01-03,46842949.0,47943729.0,406858.0,6.5,406.9,46842.9,47943.7,50.784
Czechia,Europe,CZ,81272.0,245.0,2022-01-10,47101372.0,48170410.0,503507.0,3.0,503.5,47101.4,48170.4,81.272
Czechia,Europe,CZ,182474.0,164.0,2022-01-17,47258323.0,48337972.0,358417.0,0.9,358.4,47258.3,48338.0,182.474
Czechia,Europe,CZ,290974.0,168.0,2022-01-24,47413469.0,48445539.0,245014.0,0.6,245.0,47413.5,48445.5,290.974
Czechia,Europe,CZ,269345.0,306.0,2022-01-31,47587888.0,48514629.0,182805.0,1.1,182.8,47587.9,48514.6,269.345
Czechia,Europe,CZ,187514.0,398.0,2022-02-07,47723978.0,48551513.0,111589.0,2.1,111.6,47724.0,48551.5,187.514
Czechia,Europe,CZ,125913.0,371.0,2022-02-14,47821637.0,48575049.0,72702.0,2.9,72.7,47821.6,48575.0,125.913
Czechia,Europe,CZ,79273.0,355.0,2022-02-21,47893174.0,48592557.0,53039.0,4.5,53.0,47893.2,48592.6,79.273
Czechia,Europe,CZ,64607.0,289.0,2022-02-28,47936444.0,48606744.0,36602.0,4.5,36.6,47936.4,48606.7,64.607
Czechia,Europe,CZ,64065.0,208.0,2022-03-07,47963171.0,48622160.0,25788.0,3.2,25.8,47963.2,48622.2,64.065
Czechia,Europe,CZ,64197.0,189.0,2022-03-14,47983517.0,48636550.0,23839.0,2.9,23.8,47983.5,48636.6,64.197
Czechia,Europe,CZ,59330.0,191.0,2022-03-21,48001236.0,48648873.0,22236.0,3.2,22.2,48001.2,48648.9,59.33
Czechia,Europe,CZ,37413.0,167.0,2022-04-04,48035341.0,48670874.0,19863.0,4.5,19.9,48035.3,48670.9,37.413
Czechia,Europe,CZ,22277.0,86.0,2022-04-11,48047719.0,48679350.0,17066.0,3.9,17.1,48047.7,48679.4,22.277
Czechia,Europe,CZ,16351.0,91.0,2022-04-18,48058655.0,48685458.0,12796.0,5.6,12.8,48058.7,48685.5,16.351
Czechia,Europe,CZ,11913.0,78.0,2022-04-25,48072612.0,48694219.0,17608.0,6.5,17.6,48072.6,48694.2,11.913
Czechia,Europe,CZ,7681.0,53.0,2022-05-02,48083616.0,48702460.0,15323.0,6.9,15.3,48083.6,48702.5,7.681
Czechia,Europe,CZ,4153.0,23.0,2022-05-09,48092969.0,48710059.0,14720.0,5.5,14.7,48093.0,48710.1,4.153
Czechia,Europe,CZ,2676.0,12.0,2022-05-16,48103048.0,48717556.0,14001.0,4.5,14.0,48103.0,48717.6,2.676
Czechia,Europe,CZ,1855.0,12.0,2022-05-23,48112834.0,48724283.0,13238.0,6.5,13.2,48112.8,48724.3,1.855
Czechia,Europe,CZ,1709.0,6.0,2022-05-30,48122266.0,48730210.0,11548.0,3.5,11.5,48122.3,48730.2,1.709
Czechia,Europe,CZ,2312.0,8.0,2022-06-06,48130867.0,48735132.0,9749.0,3.5,9.7,48130.9,48735.1,2.312
Czechia,Europe,CZ,2959.0,5.0,2022-06-13,48138226.0,48738765.0,7975.0,1.7,8.0,48138.2,48738.8,2.959
Czechia,Europe,CZ,4695.0,2.0,2022-06-20,48145089.0,48742008.0,7306.0,0.4,7.3,48145.1,48742.0,4.695
Czechia,Europe,CZ,8296.0,14.0,2022-06-27,48151688.0,48745739.0,7764.0,1.7,7.8,48151.7,48745.7,8.296
Czechia,Europe,CZ,8092.0,17.0,2022-07-04,48155305.0,48748846.0,5631.0,2.1,5.6,48155.3,48748.8,8.092
Czechia,Europe,CZ,14710.0,25.0,2022-07-11,48159484.0,48753542.0,8682.0,1.7,8.7,48159.5,48753.5,14.71
Czechia,Europe,CZ,21532.0,46.0,2022-07-18,48163892.0,48758866.0,23223.0,2.1,23.2,48163.9,48758.9,21.532
Czechia,Europe,CZ,22681.0,104.0,2022-07-25,48168102.0,48763692.0,37225.0,4.6,37.2,48168.1,48763.7,22.681
Czechia,Europe,CZ,20479.0,89.0,2022-08-01,48173035.0,48768906.0,33249.0,4.3,33.2,48173.0,48768.9,20.479
Czechia,Europe,CZ,17807.0,82.0,2022-08-08,48178131.0,48773665.0,30926.0,4.6,30.9,48178.1,48773.7,17.807
Czechia,Europe,CZ,18193.0,91.0,2022-08-15,48183259.0,48777671.0,31921.0,5.0,31.9,48183.3,48777.7,18.193
Czechia,Europe,CZ,15449.0,51.0,2022-08-22,48188494.0,48781956.0,35087.0,3.3,35.1,48188.5,48782.0,15.449
Czechia,Europe,CZ,15997.0,46.0,2022-08-29,48193477.0,48786204.0,32843.0,2.9,32.8,48193.5,48786.2,15.997
Czechia,Europe,CZ,18736.0,55.0,2022-09-05,48197609.0,48789910.0,31945.0,2.9,31.9,48197.6,48789.9,18.736
Czechia,Europe,CZ,22184.0,57.0,2022-09-12,48201606.0,48793669.0,34719.0,2.6,34.7,48201.6,48793.7,22.184
Czechia,Europe,CZ,24283.0,68.0,2022-09-19,48205279.0,48796963.0,47186.0,2.8,47.2,48205.3,48797.0,24.283
Czechia,Europe,CZ,26272.0,99.0,2022-09-26,48208515.0,48799308.0,43995.0,3.8,44.0,48208.5,48799.3,26.272
Czechia,Europe,CZ,26098.0,129.0,2022-10-03,48212302.0,48802420.0,59015.0,4.9,59.0,48212.3,48802.4,26.098
